date,price,open,high,low,volume,change
2007-05-14,8800.0,8855.0,8855.0,8770.0,,-0.0079
2007-05-11,8870.0,8775.0,8895.0,8775.0,,0.012
2007-05-10,8765.0,8785.0,8790.0,8735.0,,-0.0057
2007-05-09,8815.0,8890.0,8928.0,8810.0,,-0.0084
2007-05-08,8889.5,8877.5,8922.5,8862.5,,0.0033
2007-05-07,8860.0,8976.0,8976.0,8860.0,,-0.0104
2007-05-04,8953.0,9029.0,9050.0,8953.0,,-0.0081
2007-05-03,9026.5,9077.5,9080.5,9026.5,,-0.0053
2007-05-02,9075.0,9080.0,9090.0,9068.0,,-0.0003
2007-05-01,9078.0,9085.0,9102.0,9078.0,,-0.0011
2007-04-30,9088.0,9075.0,9091.0,9075.0,,0.0012
2007-04-27,9077.5,9082.5,9097.5,9067.5,,0.0008
2007-04-26,9070.0,9085.0,9090.0,9070.0,,-0.0022
2007-04-25,9090.0,9090.0,9095.0,9065.0,,0.0002
2007-04-24,9088.0,9090.0,9103.0,9085.0,,-0.0005
2007-04-23,9093.0,9090.0,9101.0,9086.0,,-0.0003
2007-04-20,9096.0,9100.0,9103.0,9083.0,,-0.0007
2007-04-19,9102.5,9077.5,9114.5,9072.5,,0.0013
2007-04-18,9091.0,9085.0,9091.0,9064.0,,0.0001
2007-04-17,9090.0,9095.0,9096.0,9085.0,,-0.0008
2007-04-16,9097.5,9097.5,9116.5,9092.5,,0.0003
2007-04-13,9095.0,9113.0,9118.0,9090.0,,-0.002
2007-04-12,9113.0,9102.0,9120.0,9090.0,,0.0031
2007-04-11,9085.0,9100.0,9118.0,9080.0,,-0.0022
2007-04-10,9105.0,9092.0,9107.0,9092.0,,0.0011
2007-04-09,9095.0,9105.0,9107.0,9087.0,,-0.0005
2007-04-06,9100.0,9100.0,9100.0,9100.0,,0.0
2007-04-05,9100.0,9115.0,9127.0,9094.0,,-0.0028
2007-04-04,9126.0,9095.0,9126.0,9095.0,,0.0034
2007-04-03,9095.0,9111.0,9127.0,9086.0,,-0.0033
2007-04-02,9125.0,9115.0,9125.0,9107.0,,0.0005
2007-03-30,9120.0,9115.0,9140.0,9115.0,,-0.0007
2007-03-29,9126.0,9169.0,9169.0,9109.0,,-0.0026
2007-03-28,9150.0,9135.0,9160.0,9125.0,,0.0032
2007-03-27,9120.5,9100.5,9127.5,9100.5,,0.0017
2007-03-26,9105.0,9110.0,9115.0,9093.0,,-0.0005
2007-03-23,9110.0,9110.0,9135.0,9104.0,,0.0004
2007-03-22,9106.5,9112.5,9112.5,9072.5,,-0.0031
2007-03-21,9135.0,9145.0,9157.0,9125.0,,-0.0022
2007-03-20,9155.0,9215.0,9215.0,9155.0,,-0.0087
2007-03-19,9235.0,9235.0,9235.0,9235.0,,0.0011
2007-03-16,9225.0,9225.0,9229.0,9213.0,,0.0
2007-03-15,9225.0,9210.0,9230.0,9200.0,,0.0006
2007-03-14,9219.5,9232.5,9248.5,9212.5,,0.0005
2007-03-13,9215.0,9170.0,9223.0,9170.0,,0.0046
2007-03-12,9172.5,9167.5,9180.5,9162.5,,-0.0004
2007-03-09,9176.0,9169.0,9187.0,9162.0,,0.0001
2007-03-08,9175.0,9205.0,9220.0,9172.0,,-0.0038
2007-03-07,9210.0,9202.0,9220.0,9189.0,,-0.0011
2007-03-06,9220.0,9235.0,9240.0,9195.0,,-0.0038
2007-03-05,9255.0,9195.0,9265.0,9180.0,,0.0095
2007-03-02,9167.5,9157.5,9189.5,9157.5,,0.0016
2007-03-01,9152.5,9142.5,9155.5,9119.5,,0.0023
2007-02-28,9131.5,9098.5,9198.5,9098.5,,0.0043
2007-02-27,9092.5,9067.5,9097.5,9065.5,,0.0028
2007-02-26,9067.5,9075.5,9075.5,9064.5,,-0.0013
2007-02-23,9079.5,9082.5,9089.5,9071.5,,-0.0002
2007-02-22,9081.0,9075.0,9095.0,9071.0,,0.0013
2007-02-21,9069.0,9063.0,9076.0,9063.0,,0.0007
2007-02-20,9062.5,9072.5,9080.5,9060.5,,-0.0013
2007-02-19,9074.0,9044.0,9082.0,9044.0,,0.0027
2007-02-16,9050.0,9043.0,9055.0,9035.0,,0.0014
2007-02-15,9037.0,9050.0,9055.0,9037.0,,-0.0042
2007-02-14,9075.0,9075.0,9082.0,9063.0,,0.0
2007-02-13,9075.0,9051.0,9079.0,9051.0,,0.0035
2007-02-12,9043.5,9047.5,9057.5,9039.5,,-0.001
2007-02-09,9052.5,9052.5,9059.5,9047.5,,-0.0003
2007-02-08,9055.0,9040.0,9062.0,9038.0,,0.0018
2007-02-07,9038.5,9056.5,9056.5,9035.5,,-0.0017
2007-02-06,9054.0,9058.0,9065.0,9044.0,,-0.0012
2007-02-05,9065.0,9080.0,9090.0,9065.0,,-0.0013
2007-02-02,9077.0,9073.0,9080.0,9072.0,,-0.0005
2007-02-01,9081.5,9072.5,9091.5,9072.5,,-0.002
2007-01-31,9100.0,9105.0,9107.0,9085.0,,-0.0014
2007-01-30,9112.5,9122.5,9127.5,9090.5,,-0.0003
2007-01-29,9115.5,9127.5,9147.5,9112.5,,-0.0002
2007-01-26,9117.5,9107.5,9135.5,9107.5,,0.0075
2007-01-25,9050.0,9075.0,9115.0,9050.0,,-0.0017
2007-01-24,9065.0,9090.0,9095.0,9055.0,,-0.0022
2007-01-23,9085.0,9092.0,9120.0,9078.0,,0.0008
2007-01-22,9078.0,9078.0,9095.0,9075.0,,-0.0007
2007-01-19,9084.0,9100.0,9102.0,9075.0,,-0.002
2007-01-18,9102.0,9110.0,9110.0,9090.0,,-0.0006
2007-01-17,9107.5,9072.5,9122.5,9072.5,,0.0033
2007-01-16,9077.5,9112.5,9127.5,9073.5,,-0.0041
2007-01-15,9115.0,9108.0,9120.0,9103.0,,-0.0008
2007-01-12,9122.0,9130.0,9186.0,9120.0,,0.0002
2007-01-11,9120.5,9027.5,9141.5,9027.5,,0.0051
2007-01-10,9074.5,9047.5,9092.5,9047.5,,0.0044
2007-01-09,9035.0,9037.0,9040.0,9010.0,,-0.0006
2007-01-08,9040.0,9013.0,9055.0,9013.0,,0.0028
2007-01-05,9015.0,9000.0,9030.0,8995.0,,0.0017
2007-01-04,9000.0,8985.0,9021.0,8980.0,,0.0039
2007-01-03,8965.0,8980.0,8992.0,8960.0,,-0.0028
2007-01-02,8990.0,8983.0,9003.0,8938.0,,-0.0004
2007-01-01,8993.5,8993.5,8993.5,8993.5,,0.0
2006-12-29,8993.5,9037.5,9037.5,8982.5,,-0.0051
2006-12-28,9040.0,9035.0,9042.0,9010.0,,-0.0039
2006-12-27,9075.0,9085.0,9085.0,9040.0,,-0.0008
2006-12-26,9082.0,9080.0,9087.0,9030.0,,0.0002
2006-12-25,9080.0,9080.0,9080.0,9080.0,,0.0
2006-12-22,9080.0,9070.0,9105.0,9025.0,,0.0016
2006-12-21,9065.5,9092.5,9117.5,9057.5,,-0.0068
2006-12-20,9127.5,9142.5,9142.5,9094.5,,-0.0014
2006-12-19,9140.0,9105.0,9193.0,9100.0,,0.0055
2006-12-18,9090.0,9073.0,9095.0,9073.0,,0.0008
2006-12-15,9082.5,9120.5,9120.5,9073.5,,0.0014
2006-12-14,9070.0,9078.0,9089.0,9068.0,,0.0
2006-12-13,9070.0,9070.0,9085.0,9070.0,,0.0
2006-12-12,9070.0,9080.0,9086.0,9067.0,,-0.0023
2006-12-11,9091.0,9095.0,9117.0,9090.0,,-0.001
2006-12-08,9100.0,9111.0,9111.0,9049.0,,-0.0011
2006-12-07,9110.0,9115.0,9120.0,9075.0,,-0.0005
2006-12-06,9115.0,9110.0,9127.0,9104.0,,0.0005
2006-12-05,9110.0,9155.0,9158.0,9110.0,,-0.0041
2006-12-04,9147.5,9173.5,9182.5,9147.5,,-0.0025
2006-12-01,9170.0,9155.0,9182.0,9130.0,,0.0005
2006-11-30,9165.0,9165.0,9175.0,9165.0,,-0.0005
2006-11-29,9170.0,9178.0,9180.0,9117.0,,-0.001
2006-11-28,9179.0,9152.0,9195.0,9142.0,,0.0043
2006-11-27,9140.0,9140.0,9146.0,9135.0,,-0.0005
2006-11-24,9145.0,9145.0,9177.0,9125.0,,0.0016
2006-11-23,9130.5,9112.5,9134.5,9112.5,,-0.001
2006-11-22,9140.0,9152.0,9160.0,9132.0,,-0.0011
2006-11-21,9150.0,9160.0,9161.0,9145.0,,-0.0012
2006-11-20,9161.0,9160.0,9175.0,9145.0,,-0.0015
2006-11-17,9175.0,9165.0,9192.0,9165.0,,0.0021
2006-11-16,9155.5,9180.5,9222.5,9146.5,,-0.004
2006-11-15,9192.0,9133.0,9192.0,9110.0,,0.007
2006-11-14,9128.0,9130.0,9155.0,9128.0,,0.0
2006-11-13,9128.0,9120.0,9152.0,9105.0,,0.0014
2006-11-10,9115.0,9120.0,9122.0,9095.0,,-0.0009
2006-11-09,9123.0,9110.0,9125.0,9105.0,,0.0014
2006-11-08,9110.0,9120.0,9126.0,9080.0,,-0.0033
2006-11-07,9140.0,9140.0,9141.0,9090.0,,0.0011
2006-11-06,9130.0,9125.0,9143.0,9110.0,,0.0022
2006-11-03,9110.0,9115.0,9125.0,9102.0,,0.0006
2006-11-02,9104.5,9117.5,9125.5,9093.5,,0.0015
2006-11-01,9091.0,9095.0,9120.0,9090.0,,-0.0003
2006-10-31,9094.0,9110.0,9128.0,9094.0,,-0.0009
2006-10-30,9102.5,9106.5,9116.5,9082.5,,0.0003
2006-10-27,9100.0,9115.0,9115.0,9085.0,,-0.0069
2006-10-26,9163.0,9115.0,9168.0,9100.0,,-0.0003
2006-10-25,9165.5,9127.5,9167.5,9127.5,,0.0039
2006-10-24,9130.0,9135.0,9135.0,9130.0,,-0.0038
2006-10-23,9165.0,9160.0,9165.0,9160.0,,0.0038
2006-10-20,9130.0,9155.0,9190.0,9130.0,,-0.0011
2006-10-19,9140.0,9165.0,9175.0,9140.0,,-0.0011
2006-10-18,9150.0,9160.0,9190.0,9150.0,,-0.0005
2006-10-17,9155.0,9160.0,9170.0,9145.0,,-0.0046
2006-10-16,9197.0,9210.0,9220.0,9160.0,,-0.0012
2006-10-13,9208.0,9220.0,9225.0,9203.0,,-0.0008
2006-10-12,9215.0,9225.0,9231.0,9215.0,,-0.0005
2006-10-11,9220.0,9230.0,9233.0,9208.0,,-0.0005
2006-10-10,9224.5,9217.5,9244.5,9204.5,,-0.0004
2006-10-09,9228.0,9227.0,9234.0,9212.0,,0.0022
2006-10-06,9207.5,9202.5,9212.5,9197.5,,-0.0001
2006-10-05,9208.0,9215.0,9230.0,9208.0,,-0.0008
2006-10-04,9215.0,9210.0,9226.0,9209.0,,0.0041
2006-10-03,9177.5,9192.5,9217.5,9177.5,,-0.0014
2006-10-02,9190.0,9220.0,9243.0,9190.0,,-0.0016
2006-09-29,9205.0,9255.0,9256.0,9205.0,,-0.0014
2006-09-28,9217.5,9210.5,9250.5,9210.5,,0.0008
2006-09-27,9210.0,9215.0,9221.0,9195.0,,-0.0022
2006-09-26,9230.0,9270.0,9270.0,9213.0,,-0.0016
2006-09-25,9245.0,9185.0,9255.0,9185.0,,0.0049
2006-09-22,9200.0,9175.0,9215.0,9155.0,,0.0038
2006-09-21,9165.0,9183.0,9183.0,9145.0,,0.0005
2006-09-20,9160.0,9170.0,9220.0,9160.0,,0.0
2006-09-19,9160.0,9145.0,9175.0,9100.0,,0.0016
2006-09-18,9145.0,9127.0,9153.0,9095.0,,0.0027
2006-09-15,9120.0,9145.0,9155.0,9117.0,,-0.0011
2006-09-14,9130.0,9115.0,9165.0,9105.0,,-0.0044
2006-09-13,9170.0,9165.0,9175.0,9125.0,,0.0005
2006-09-12,9165.0,9155.0,9176.0,9127.0,,0.0038
2006-09-11,9130.0,9140.0,9165.0,9125.0,,-0.0005
2006-09-08,9135.0,9105.0,9140.0,9100.0,,0.0033
2006-09-07,9105.0,9100.0,9113.0,9090.0,,-0.0016
2006-09-06,9120.0,9095.0,9125.0,9085.0,,0.0
2006-09-05,9120.0,9080.0,9120.0,9075.0,,0.0041
2006-09-04,9082.5,9080.5,9087.5,9067.5,,-0.0015
2006-09-01,9096.0,9092.0,9100.0,9080.0,,-0.0023
2006-08-31,9117.0,9122.0,9132.0,9105.0,,0.0001
2006-08-30,9116.0,9090.0,9135.0,9085.0,,0.0029
2006-08-29,9090.0,9125.0,9130.0,9075.0,,-0.0049
2006-08-28,9135.0,9150.0,9160.0,9135.0,,0.0
2006-08-25,9135.0,9163.0,9163.0,9131.0,,-0.0011
2006-08-24,9145.0,9145.0,9170.0,9090.0,,0.005
2006-08-23,9099.5,9072.5,9122.5,9068.5,,0.0032
2006-08-22,9070.5,9067.5,9081.5,9035.5,,0.0006
2006-08-21,9065.5,9065.5,9065.5,9065.5,,0.0
2006-08-18,9065.5,9072.5,9077.5,9052.5,,-0.003
2006-08-17,9092.5,9092.5,9092.5,9092.5,,0.0
2006-08-16,9092.5,9087.5,9103.5,9062.5,,-0.0003
2006-08-15,9095.5,9096.5,9104.5,9086.5,,0.0006
2006-08-14,9090.0,9085.0,9117.0,9085.0,,0.0018
2006-08-11,9074.0,9044.0,9084.0,9044.0,,-0.0012
2006-08-10,9085.0,9085.0,9103.0,9050.0,,-0.0006
2006-08-09,9090.0,9110.0,9120.0,9090.0,,0.0006
2006-08-08,9085.0,9080.0,9111.0,9065.0,,0.0017
2006-08-07,9070.0,9050.0,9075.0,9050.0,,-0.0016
2006-08-04,9084.5,9092.5,9107.5,9077.5,,-0.0006
2006-08-03,9090.0,9110.0,9155.0,9090.0,,-0.0022
2006-08-02,9110.0,9105.0,9125.0,9095.0,,0.0016
2006-08-01,9095.0,9080.0,9126.0,9080.0,,0.0
2006-07-31,9095.0,9065.0,9095.0,9055.0,,0.0008
2006-07-28,9087.5,9077.5,9122.5,9077.5,,0.0019
2006-07-27,9070.0,9050.0,9091.0,9050.0,,-0.0055
2006-07-26,9120.0,9130.0,9155.0,9090.0,,0.0
2006-07-25,9120.0,9187.0,9190.0,9120.0,,-0.0049
2006-07-24,9165.0,9165.0,9205.0,9165.0,,0.0021
2006-07-21,9146.0,9124.0,9179.0,9124.0,,-0.0021
2006-07-20,9165.0,9155.0,9180.0,9145.0,,-0.0097
2006-07-19,9255.0,9238.0,9267.0,9235.0,,0.0016
2006-07-18,9240.0,9305.0,9306.0,9225.0,,-0.0058
2006-07-17,9294.0,9179.0,9296.0,9179.0,,0.013
2006-07-14,9175.0,9140.0,9255.0,9138.0,,0.0077
2006-07-13,9105.0,9105.0,9130.0,9082.0,,-0.0005
2006-07-12,9110.0,9038.0,9110.0,9007.0,,0.0072
2006-07-11,9045.0,9065.0,9065.0,9025.0,,-0.0006
2006-07-10,9050.0,9035.0,9060.0,9005.0,,-0.0017
2006-07-07,9065.0,9085.0,9095.0,9050.0,,-0.0093
2006-07-06,9150.0,9125.0,9180.0,9093.0,,0.0033
2006-07-05,9120.0,9075.0,9125.0,9055.0,,0.0062
2006-07-04,9064.0,9154.0,9154.0,9059.0,,-0.0094
2006-07-03,9150.0,9185.0,9195.0,9127.0,,-0.0122
2006-06-30,9263.0,9326.0,9326.0,9251.0,,-0.011
2006-06-29,9366.0,9334.0,9374.0,9319.0,,0.0027
2006-06-28,9340.5,9342.5,9362.5,9332.5,,0.0049
2006-06-27,9295.0,9385.0,9389.0,9295.0,,-0.0112
2006-06-26,9400.0,9405.0,9420.0,9398.0,,-0.0003
2006-06-23,9402.5,9397.5,9442.5,9387.5,,0.0048
2006-06-22,9357.5,9342.5,9357.5,9317.5,,-0.0005
2006-06-21,9362.5,9367.5,9369.5,9334.5,,-0.0019
2006-06-20,9380.0,9387.0,9430.0,9365.0,,0.0
2006-06-19,9380.0,9305.0,9385.0,9305.0,,0.0094
2006-06-16,9292.5,9352.5,9357.5,9292.5,,-0.0101
2006-06-15,9387.0,9475.0,9475.0,9365.0,,-0.0093
2006-06-14,9475.0,9540.0,9575.0,9455.0,,-0.0021
2006-06-13,9495.0,9430.0,9520.0,9430.0,,0.0084
2006-06-12,9416.0,9410.0,9431.0,9409.0,,0.0022
2006-06-09,9395.0,9445.0,9465.0,9390.0,,-0.0032
2006-06-08,9425.0,9385.0,9460.0,9385.0,,0.0048
2006-06-07,9380.0,9356.0,9415.0,9355.0,,0.0037
2006-06-06,9345.0,9305.0,9367.0,9305.0,,0.0065
2006-06-05,9285.0,9265.0,9315.0,9248.0,,0.0029
2006-06-02,9258.0,9305.0,9310.0,9258.0,,-0.0088
2006-06-01,9340.0,9290.0,9340.0,9249.0,,0.0092
2006-05-31,9255.0,9220.0,9270.0,9180.0,,0.0082
2006-05-30,9180.0,9220.0,9240.0,9175.0,,-0.0041
2006-05-29,9217.5,9272.5,9282.5,9202.5,,-0.0046
2006-05-26,9260.0,9270.0,9287.0,9210.0,,-0.0107
2006-05-25,9360.0,9360.0,9360.0,9360.0,,-0.0016
2006-05-24,9375.0,9290.0,9415.0,9290.0,,0.013
2006-05-23,9255.0,9360.0,9375.0,9250.0,,-0.0075
2006-05-22,9325.0,9215.0,9385.0,9215.0,,0.0139
2006-05-19,9197.5,9162.5,9247.5,9117.5,,0.0023
2006-05-18,9176.0,9240.0,9330.0,9060.0,,0.0198
2006-05-17,8997.5,9112.5,9113.5,8902.5,,-0.0215
2006-05-16,9195.0,9070.0,9435.0,9060.0,,0.0085
2006-05-15,9117.5,8742.5,9182.5,8742.5,,0.0402
2006-05-12,8765.0,8715.0,8775.0,8715.0,,0.0072
2006-05-11,8702.5,8747.5,8782.5,8702.5,,-0.0022
2006-05-10,8722.0,8753.0,8753.0,8722.0,,-0.0018
2006-05-09,8737.5,8753.5,8787.5,8737.5,,0.0003
2006-05-08,8735.0,8755.0,8755.0,8727.0,,-0.0051
2006-05-05,8780.0,8785.0,8800.0,8780.0,,0.0006
2006-05-04,8775.0,8785.0,8820.0,8775.0,,0.0
2006-05-03,8775.0,8790.0,8790.0,8770.0,,0.0001
2006-05-02,8774.5,8772.5,8808.5,8762.5,,0.0005
2006-05-01,8770.0,8790.0,8800.0,8765.0,,-0.0017
2006-04-28,8785.0,8810.0,8866.0,8770.0,,0.0006
2006-04-27,8780.0,8835.0,8860.0,8780.0,,-0.0017
2006-04-26,8795.0,8825.0,8868.0,8795.0,,-0.0026
2006-04-25,8817.5,8842.5,8847.5,8792.5,,-0.0014
2006-04-24,8830.0,8878.0,8878.0,8818.0,,-0.006
2006-04-21,8883.5,8881.5,8914.5,8871.5,,-0.0002
2006-04-20,8885.0,8905.0,8920.0,8865.0,,0.0002
2006-04-19,8883.0,8990.0,8990.0,8883.0,,-0.0111
2006-04-18,8982.5,8987.5,9003.5,8981.5,,-0.0003
2006-04-17,8985.0,8990.0,9003.0,8984.0,,-0.0003
2006-04-14,8987.5,8987.5,8987.5,8987.5,,0.0
2006-04-13,8987.5,9012.5,9027.5,8979.5,,-0.0008
2006-04-12,8995.0,8975.0,9025.0,8975.0,,0.0003
2006-04-11,8992.5,8997.5,9017.5,8982.5,,0.0014
2006-04-10,8980.0,8980.0,8980.0,8980.0,,-0.0003
2006-04-07,8982.5,9017.5,9022.5,8982.5,,-0.0039
2006-04-06,9017.5,9017.5,9032.5,8997.5,,0.0019
2006-04-05,9000.0,8985.0,9030.0,8985.0,,0.0019
2006-04-04,8982.5,9032.5,9047.5,8982.5,,-0.0044
2006-04-03,9022.5,9077.5,9085.5,9022.5,,-0.0071
2006-03-31,9087.0,9105.0,9105.0,9045.0,,-0.0025
2006-03-30,9110.0,9150.0,9150.0,9110.0,,-0.0033
2006-03-29,9140.0,9105.0,9165.0,9065.0,,0.0105
2006-03-28,9045.0,9050.0,9070.0,9010.0,,0.0014
2006-03-27,9032.5,9117.5,9122.5,9027.5,,-0.0098
2006-03-24,9122.0,9085.0,9160.0,9085.0,,0.0038
2006-03-23,9087.5,9097.5,9117.5,9027.5,,-0.0005
2006-03-22,9092.5,9137.5,9147.5,9077.5,,-0.0025
2006-03-21,9115.0,9140.0,9145.0,9095.0,,-0.0027
2006-03-20,9140.0,9145.0,9160.0,9120.0,,0.0005
2006-03-17,9135.0,9165.0,9185.0,9130.0,,-0.0005
2006-03-16,9140.0,9155.0,9195.0,9140.0,,0.0016
2006-03-15,9125.0,9185.0,9185.0,9125.0,,-0.0047
2006-03-14,9168.0,9242.0,9242.0,9163.0,,-0.0077
2006-03-13,9239.0,9254.0,9259.0,9239.0,,-0.0001
2006-03-10,9240.0,9310.0,9340.0,9225.0,,-0.0075
2006-03-09,9310.0,9335.0,9405.0,9305.0,,-0.0008
2006-03-08,9317.0,9265.0,9365.0,9255.0,,0.0072
2006-03-07,9250.0,9190.0,9265.0,9185.0,,0.0069
2006-03-06,9187.0,9200.0,9225.0,9185.0,,0.0002
2006-03-03,9185.0,9195.0,9213.0,9185.0,,0.0
2006-03-02,9185.0,9185.0,9220.0,9170.0,,0.0011
2006-03-01,9175.0,9155.0,9195.0,9155.0,,-0.0008
2006-02-28,9182.5,9230.5,9238.5,9175.5,,-0.0057
2006-02-27,9235.0,9270.0,9277.0,9225.0,,-0.0062
2006-02-24,9292.5,9257.5,9312.5,9237.5,,0.003
2006-02-23,9265.0,9357.0,9360.0,9260.0,,-0.0096
2006-02-22,9355.0,9280.0,9360.0,9260.0,,0.01
2006-02-21,9262.5,9232.5,9297.5,9222.5,,0.0034
2006-02-20,9231.0,9240.0,9240.0,9225.0,,0.0001
2006-02-17,9230.0,9226.0,9262.0,9226.0,,0.0016
2006-02-16,9215.0,9225.0,9245.0,9215.0,,-0.0014
2006-02-15,9227.5,9232.5,9237.5,9212.5,,-0.0003
2006-02-14,9230.0,9238.0,9262.0,9227.0,,-0.0006
2006-02-13,9236.0,9245.0,9265.0,9210.0,,0.0003
2006-02-10,9233.0,9243.0,9260.0,9185.0,,-0.0002
2006-02-09,9235.0,9270.0,9300.0,9225.0,,-0.004
2006-02-08,9272.5,9202.5,9279.5,9182.5,,0.009
2006-02-07,9190.0,9225.0,9255.0,9185.0,,-0.0035
2006-02-06,9222.5,9307.5,9312.5,9207.5,,-0.0078
2006-02-03,9295.0,9360.0,9360.0,9285.0,,-0.0054
2006-02-02,9345.0,9340.0,9370.0,9310.0,,0.0016
2006-02-01,9330.0,9390.0,9390.0,9285.0,,-0.0043
2006-01-31,9370.0,9370.0,9370.0,9369.0,,-0.0018
2006-01-30,9386.5,9402.5,9407.5,9372.5,,-0.0002
2006-01-27,9388.5,9372.5,9432.5,9365.5,,0.0022
2006-01-26,9367.5,9349.5,9382.5,9307.5,,0.0026
2006-01-25,9343.0,9510.0,9510.0,9360.0,,-0.0153
2006-01-24,9488.0,9447.0,9510.0,9435.0,,0.0046
2006-01-23,9445.0,9435.0,9480.0,9400.0,,0.0011
2006-01-20,9435.0,9400.0,9450.0,9375.0,,0.004
2006-01-19,9397.0,9510.0,9522.0,9395.0,,-0.0108
2006-01-18,9500.0,9480.0,9560.0,9480.0,,0.0032
2006-01-17,9470.0,9515.0,9555.0,9455.0,,-0.0005
2006-01-16,9475.0,9365.0,9485.0,9335.0,,0.0128
2006-01-13,9355.0,9345.0,9410.0,9345.0,,0.0011
2006-01-12,9345.0,9445.0,9445.0,9340.0,,-0.0127
2006-01-11,9465.0,9460.0,9515.0,9460.0,,0.0014
2006-01-10,9452.0,9455.0,9455.0,9450.0,,-0.0008
2006-01-09,9460.0,9510.0,9515.0,9435.0,,-0.0094
2006-01-06,9549.5,9602.5,9637.5,9549.5,,-0.0042
2006-01-05,9590.0,9665.0,9670.0,9549.0,,-0.0047
2006-01-04,9635.5,9687.5,9697.5,9635.5,,-0.0079
2006-01-03,9712.5,9842.5,9842.5,9712.5,,-0.012
2006-01-02,9830.0,9825.0,9835.0,9770.0,,0.0
2005-12-30,9830.0,9850.0,9851.0,9830.0,,-0.0005
2005-12-29,9835.0,9840.0,9865.0,9830.0,,0.0005
2005-12-28,9830.0,9835.0,9883.0,9805.0,,0.0005
2005-12-27,9825.0,9820.0,9858.0,9815.0,,0.0016
2005-12-26,9809.0,9845.0,9847.0,9808.0,,-0.0052
2005-12-23,9860.0,9840.0,9900.0,9840.0,,0.002
2005-12-22,9840.0,9825.0,9845.0,9800.0,,0.0015
2005-12-21,9825.0,9865.0,9890.0,9810.0,,-0.003
2005-12-20,9855.0,9865.0,9875.0,9830.0,,-0.0005
2005-12-19,9860.0,9893.0,9968.0,9853.0,,-0.0023
2005-12-16,9883.0,9840.0,9915.0,9840.0,,0.0048
2005-12-15,9836.0,9780.0,9860.0,9760.0,,0.0042
2005-12-14,9795.0,9795.0,9880.0,9780.0,,0.0026
2005-12-13,9770.0,9765.0,9805.0,9715.0,,0.0005
2005-12-12,9765.0,9685.0,9776.0,9685.0,,0.0083
2005-12-09,9685.0,9785.0,9796.0,9635.0,,-0.0105
2005-12-08,9787.5,9842.5,9859.5,9777.5,,-0.0048
2005-12-07,9835.0,9910.0,9925.0,9825.0,,-0.0086
2005-12-06,9920.0,9965.0,9977.0,9920.0,,-0.004
2005-12-05,9960.0,9995.0,10011.0,9950.0,,-0.0035
2005-12-02,9995.0,10045.0,10045.0,9990.0,,-0.0025
2005-12-01,10020.0,10040.0,10055.0,10025.0,,-0.0005
2005-11-30,10025.0,10045.0,10063.0,10015.0,,-0.0015
2005-11-29,10040.0,10055.0,10064.0,10040.0,,-0.0005
2005-11-28,10045.0,10060.0,10078.0,10045.0,,-0.0015
2005-11-25,10060.0,10070.0,10085.0,10060.0,,0.0005
2005-11-24,10055.0,10055.0,10070.0,10048.0,,0.0007
2005-11-23,10047.5,10064.5,10093.5,10042.5,,0.0002
2005-11-22,10045.0,10050.0,10090.0,10045.0,,-0.001
2005-11-21,10055.0,10100.0,10125.0,10030.0,,-0.0022
2005-11-18,10077.5,10037.5,10107.5,10037.5,,0.0057
2005-11-17,10020.0,10010.0,10085.0,10010.0,,0.001
2005-11-16,10010.0,10005.0,10027.0,9990.0,,0.0
2005-11-15,10010.0,10020.0,10060.0,10010.0,,0.004
2005-11-14,9970.0,10010.0,10020.0,9970.0,,-0.0017
2005-11-11,9987.0,9955.0,9993.0,9945.0,,0.001
2005-11-10,9977.5,9942.5,10017.5,9932.5,,0.0058
2005-11-09,9920.0,10110.0,10110.0,9920.0,,-0.0181
2005-11-08,10102.5,10107.5,10107.5,10102.5,,0.001
2005-11-07,10092.5,10072.5,10102.5,10072.5,,0.0022
2005-11-04,10070.0,10059.0,10070.0,10055.0,,0.0015
2005-11-03,10055.0,10046.0,10056.0,10046.0,,0.0004
2005-11-02,10051.0,10060.0,10060.0,10050.0,,0.0021
2005-11-01,10030.0,10130.0,10207.0,10025.0,,-0.0091
2005-10-31,10122.5,10022.5,10132.5,10002.5,,0.0082
2005-10-28,10040.0,10015.0,10040.0,9985.0,,0.0025
2005-10-27,10015.0,9999.0,10045.0,9930.0,,0.0029
2005-10-26,9986.0,9960.0,10084.0,9940.0,,0.0004
2005-10-25,9982.0,10060.0,10075.0,9974.0,,-0.0082
2005-10-24,10065.0,10090.0,10110.0,10055.0,,-0.0035
2005-10-21,10100.0,10095.0,10100.0,10060.0,,0.0022
2005-10-20,10077.5,10107.5,10115.5,10077.5,,-0.0012
2005-10-19,10090.0,10130.0,10134.0,10020.0,,-0.0002
2005-10-18,10092.5,10152.5,10152.5,10025.5,,-0.0015
2005-10-17,10107.5,10092.5,10122.5,10082.5,,-0.0005
2005-10-14,10112.5,10137.5,10207.5,10032.5,,0.0002
2005-10-13,10110.0,10115.0,10175.0,10030.0,,0.0
2005-10-12,10110.0,10095.0,10150.0,10040.0,,0.0047
2005-10-11,10062.5,10117.5,10182.5,10027.5,,-0.001
2005-10-10,10073.0,10035.0,10080.0,10015.0,,0.0025
2005-10-07,10047.5,10077.5,10077.5,10027.5,,0.0002
2005-10-06,10045.0,10020.0,10095.0,9970.0,,0.0015
